idna_subject,checker_type,destination,tested_at
s3.myregeneaf.com,AVAILABILITY,domains.list,2026-02-11 06:35:53.270365+00:00
s06.hostcontent.live,AVAILABILITY,domains.list,2026-02-11 06:35:53.602589+00:00
s08.hostcontent.live,AVAILABILITY,domains.list,2026-02-11 06:35:54.035429+00:00
s09.hostcontent.live,AVAILABILITY,domains.list,2026-02-11 06:35:54.417764+00:00
s10.hostcontent.live,AVAILABILITY,domains.list,2026-02-11 06:35:54.877475+00:00
seed-fra-5.inf.nimiq.network,AVAILABILITY,domains.list,2026-02-11 06:35:55.224213+00:00
seed-fra-2.inf.nimiq.network,AVAILABILITY,domains.list,2026-02-11 06:35:55.624557+00:00
seed-fra-4.inf.nimiq.network,AVAILABILITY,domains.list,2026-02-11 06:35:55.879514+00:00
seed1.sushipool.com,AVAILABILITY,domains.list,2026-02-11 06:35:56.414532+00:00
seed-gbr-4.inf.nimiq.network,AVAILABILITY,domains.list,2026-02-11 06:35:56.643990+00:00
www.freecontent.download,AVAILABILITY,domains.list,2026-02-11 06:35:57.089400+00:00
seed-fra-6.inf.nimiq.network,AVAILABILITY,domains.list,2026-02-11 06:35:57.309739+00:00
seed-gbr-3.inf.nimiq.network,AVAILABILITY,domains.list,2026-02-11 06:35:57.558808+00:00
server.jsecoin.com,AVAILABILITY,domains.list,2026-02-11 06:35:57.982602+00:00
sunnimiq1.cf,AVAILABILITY,domains.list,2026-02-11 06:35:59.021751+00:00
skencituer.com,AVAILABILITY,domains.list,2026-02-11 06:35:59.366581+00:00
smectapop12.pl,AVAILABILITY,domains.list,2026-02-11 06:36:00.501761+00:00
sunnimiq2.cf,AVAILABILITY,domains.list,2026-02-11 06:36:01.486939+00:00
api.inwemo.com,AVAILABILITY,domains.list,2026-02-11 06:36:01.933290+00:00
tokyodrift.ga,AVAILABILITY,domains.list,2026-02-11 06:36:02.530864+00:00
ugmfvqsu.ru,AVAILABILITY,domains.list,2026-02-11 06:36:03.265474+00:00
us.cfcnet.top,AVAILABILITY,domains.list,2026-02-11 06:36:04.012191+00:00
vip.cfcnet.top,AVAILABILITY,domains.list,2026-02-11 06:36:04.369647+00:00
wasm24.ru,AVAILABILITY,domains.list,2026-02-11 06:36:05.413115+00:00
wm.yololike.space,AVAILABILITY,domains.list,2026-02-11 06:36:10.227755+00:00
wmtech.website,AVAILABILITY,domains.list,2026-02-11 06:36:11.601059+00:00
worker.salon.com,AVAILABILITY,domains.list,2026-02-11 06:36:12.186993+00:00
wsp.marketgid.com,AVAILABILITY,domains.list,2026-02-11 06:36:12.780148+00:00
www.8jd2lfsq.me,AVAILABILITY,domains.list,2026-02-11 06:36:13.346182+00:00
www.1q2w3.me,AVAILABILITY,domains.list,2026-02-11 06:36:14.003773+00:00
www.adplusplus.fr,AVAILABILITY,domains.list,2026-02-11 06:36:14.276761+00:00
www.2giga.download,AVAILABILITY,domains.list,2026-02-11 06:36:14.522683+00:00
www.adzjzewsma.cf,AVAILABILITY,domains.list,2026-02-11 06:36:16.079817+00:00
www.aeros03.tk,AVAILABILITY,domains.list,2026-02-11 06:36:17.297702+00:00
www.aeros04.tk,AVAILABILITY,domains.list,2026-02-11 06:36:18.392265+00:00
www.aeros05.tk,AVAILABILITY,domains.list,2026-02-11 06:36:19.177946+00:00
www.aeros06.tk,AVAILABILITY,domains.list,2026-02-11 06:36:20.310870+00:00
www.aeros07.tk,AVAILABILITY,domains.list,2026-02-11 06:36:21.058706+00:00
www.aeros08.tk,AVAILABILITY,domains.list,2026-02-11 06:36:21.557544+00:00
www.aeros09.tk,AVAILABILITY,domains.list,2026-02-11 06:36:22.112663+00:00
www.aeros10.tk,AVAILABILITY,domains.list,2026-02-11 06:36:23.003758+00:00
www.alflying.date,AVAILABILITY,domains.list,2026-02-11 06:36:23.253680+00:00
www.alflying.bid,AVAILABILITY,domains.list,2026-02-11 06:36:23.848179+00:00
www.anybest.host,AVAILABILITY,domains.list,2026-02-11 06:36:24.334928+00:00
www.anybest.space,AVAILABILITY,domains.list,2026-02-11 06:36:24.659321+00:00
www.bauersagtnein.myeffect.net,AVAILABILITY,domains.list,2026-02-11 06:36:24.971005+00:00
www.aymcsx.ru,AVAILABILITY,domains.list,2026-02-11 06:36:25.570877+00:00
www.baywttgdhe.download,AVAILABILITY,domains.list,2026-02-11 06:36:25.843497+00:00
www.bjorksta.men,AVAILABILITY,domains.list,2026-02-11 06:36:26.472438+00:00
www.berserkpl.net.pl,AVAILABILITY,domains.list,2026-02-11 06:36:26.983735+00:00
www.blockchained.party,AVAILABILITY,domains.list,2026-02-11 06:36:27.735463+00:00
www.bsyauqwerd.party,AVAILABILITY,domains.list,2026-02-11 06:36:27.980335+00:00
www.bmst.pw,AVAILABILITY,domains.list,2026-02-11 06:36:28.286121+00:00
www.butcalve.com,AVAILABILITY,domains.list,2026-02-11 06:36:28.741196+00:00
www.ccvwtdtwyu.trade,AVAILABILITY,domains.list,2026-02-11 06:36:29.024620+00:00
www.cdn-analytics.pl,AVAILABILITY,domains.list,2026-02-11 06:36:29.288565+00:00
api.miner.beeppool.org,AVAILABILITY,domains.list,2026-02-11 06:36:29.519510+00:00
ganymed.beeppool.org,AVAILABILITY,domains.list,2026-02-11 06:36:29.986835+00:00
miner.beeppool.org,AVAILABILITY,domains.list,2026-02-11 06:36:30.481005+00:00
sunnimiq5.cf,AVAILABILITY,domains.list,2026-02-11 06:36:30.881687+00:00
play.on.animeteatr.ru,AVAILABILITY,domains.list,2026-02-11 06:36:31.386159+00:00
sunnimiq6.cf,AVAILABILITY,domains.list,2026-02-11 06:36:32.336518+00:00
aeros01.tk,AVAILABILITY,domains.list,2026-02-11 06:36:37.683381+00:00
axoncoho.tk,AVAILABILITY,domains.list,2026-02-11 06:36:43.072901+00:00
www.monero-miner.com,AVAILABILITY,domains.list,2026-02-11 06:36:43.531664+00:00
ocean2.authcaptcha.com,AVAILABILITY,domains.list,2026-02-11 06:36:43.920005+00:00
play.nexioniect.com,AVAILABILITY,domains.list,2026-02-11 06:36:44.335980+00:00
proxy-gbr-1.inf.nimiq.network,AVAILABILITY,domains.list,2026-02-11 06:36:44.599244+00:00
seed-1.nimiq-network.com,AVAILABILITY,domains.list,2026-02-11 06:36:44.981139+00:00
seed-1.nimiq.network,AVAILABILITY,domains.list,2026-02-11 06:36:45.233466+00:00
seed-10.nimiq-network.com,AVAILABILITY,domains.list,2026-02-11 06:36:45.815446+00:00
gxbrowser.net,AVAILABILITY,domains.list,2026-02-11 06:36:46.236995+00:00
biberukalap.com,AVAILABILITY,domains.list,2026-02-11 06:36:46.582519+00:00
cloudcdn.gdn,AVAILABILITY,domains.list,2026-02-11 06:36:47.996350+00:00
intelserviceupdate.com,AVAILABILITY,domains.list,2026-02-11 06:36:48.282484+00:00
formulawire.com,AVAILABILITY,domains.list,2026-02-11 06:36:48.664352+00:00
